id,x,y,z,colorb_v,lum,absmag,appmag,texnum,distly,dcalc,plx,plxerr,vx,vy,vz,speed,hipnum,name
13136,9.4178,-21.5008,-17.6934,0.369,4.19306,3.17,5.51,1,95.83,1,34.02,1.5,-5.796,-18.665,1.224,19.582,15201,HIP15201 HD21024 Gli Iot Hyi 
94437,12.9657,36.0597,-36.362,0.396,13.5425,1.9,5.51,1,172.21,1,18.93,6.5,25.027,-0.062,-30.804,39.69,111062,HIP111062 HD213235 Gli 37Peg 
62411,58.916,-3.9891,68.4692,0.946,39.6725,0.73,5.51,1,294.76,1,11.06,7.87,38.518,10.067,6.407,40.324,73193,HIP73193 HD132132 Gli  
70340,88.9245,31.236,48.1108,0.071,54.34209,0.39,5.51,1,344.97,1,9.45,11.75,-17.605,-15.585,-5.435,24.132,82480,HIP82480 HD152127 Gli 21Oph 
82721,150.2465,21.7868,-70.1087,-0.03,135.70552,-0.61,5.51,1,545.15,1,5.98,16.72,-20.35,-7.702,6.76,22.784,97260,HIP97260 HD186500 Gli  
84487,52.8402,117.0788,-8.0116,0.095,80.38184,-0.04,5.51,1,419.56,1,7.77,8.37,-18.252,-11.338,-4.737,22.003,99404,HIP99404 HD191747 Gli 18Vul 
35323,19.9519,-80.8768,-26.7433,0.021,37.1456,0.8,5.51,1,285.21,1,11.43,4.29,-8.561,5.482,-2.812,10.547,41451,HIP41451 HD72337 Gli  
40356,-0.894,-147.5279,17.6982,0.82,107.14448,-0.35,5.51,1,484.4,1,6.73,9.66,18.651,-22.019,7.651,29.854,47267,HIP47267 HD83548 Gli  
2404,8.4263,-9.948,-33.791,0.423,6.36601,2.72,5.51,1,118.07,1,27.61,2.79,1.569,-16.149,-21.002,26.539,2802,HIP2802 HD3302 Gli Lam2 Phe 
50565,188.5821,-415.9556,174.707,-0.167,1160.34766,-2.94,5.51,1,1594.09,2,1.56,46.15,0,0,0,0,59232,HIP59232 HD105521 Gli  
60476,109.4737,-90.0716,35.731,-0.03,103.72601,-0.31,5.51,1,476.61,1,6.84,11.11,-0.201,-35.531,9.079,36.673,70915,HIP70915 HD126981 Gli  
78817,230.8554,-41.8092,-83.1307,1.416,300.65033,-1.47,5.51,1,811.43,2,3.41,21.7,-35.599,18.237,-21.517,45.419,92630,HIP92630 HD174387 Gli  
79320,144.6324,59.4126,-20.7352,-0.138,120.73171,-0.48,5.51,1,514.2,1,6.34,12.62,3.499,-9.325,-3.999,10.733,93225,HIP93225 HD176162 Gli  
44644,47.8696,-133.8581,-14.0952,-0.005,99.03845,-0.26,5.51,1,465.71,1,7,7.29,-3.705,-23.796,-6.296,24.892,52221,HIP52221 HD92664 Gli  
72336,44.5514,138.4715,100.2801,1.416,151.48412,-0.73,5.51,1,575.97,1,5.66,9.36,-51.745,-61.729,-17.309,82.387,84835,HIP84835 HD157325 Gli 74Her 
74424,43.003,60.117,34.9626,0.946,32.44494,0.95,5.51,1,266.56,1,12.23,4.58,-27.1,-4.561,-16.405,32.005,87308,HIP87308 HD162555 Gli  
3163,-26.2671,43.3358,-62.3182,0.82,31.30843,0.99,5.51,1,261.85,1,12.45,6.51,-15.719,-13.934,-13.105,24.758,3675,HIP3675 HD4482 Gli 58Psc 
91149,3.1158,177.9408,-28.1474,1.542,157.54837,-0.77,5.51,1,587.39,1,5.55,11.17,16.559,-18.371,4.792,25.192,107235,HIP107235 HD206749 Gli  
80347,155.3366,70.2662,-31.1389,1.038,145.76334,-0.68,5.51,1,564.99,1,5.77,15.42,3.191,-9.404,-16.536,19.288,94437,HIP94437 HD179497 Gli  
9158,-50.042,7.6805,-91.2845,0.82,52.87725,0.42,5.51,1,340.29,1,9.58,9.71,-35.675,-54.4,-38.875,75.785,10642,HIP10642 HD14129 Gli 67Cet 
46168,-6.1451,-70.6121,67.1782,0.781,46.28071,0.56,5.51,1,318.36,1,10.24,8.59,-18.937,-53.986,-13.961,58.89,54029,HIP54029 HD95808 Gli  
83615,63.1648,154.5159,2.3749,-0.005,135.25281,-0.6,5.51,1,544.24,1,5.99,9.68,-13.773,-0.616,-23.96,27.643,98325,HIP98325 HD189395 Gli  
63990,31.3882,32.7428,70.7413,0.902,34.26936,0.89,5.51,1,273.95,1,11.9,6.22,-30.796,-59.382,-13.133,68.17,75049,HIP75049 HD136512 Gli Omi CrB 
79423,10.3083,141.419,54.046,0.706,111.74525,-0.4,5.51,1,494.69,1,6.59,6.98,8.088,6.783,9.891,14.466,93340,HIP93340 HD177249 Gli 49Dra 
16792,-81.6093,8.5761,-34.987,0.991,38.6179,0.76,5.51,1,290.81,1,11.21,7.76,-44.932,-35.224,11.397,58.22,19388,HIP19388 HD26162 Gli Ome1 Tau 
57427,4.1276,25.7851,89.373,0.902,42.07183,0.67,5.51,1,303.54,1,10.74,6.05,-40.252,-45.719,8.61,61.519,67250,HIP67250 HD120164 Gli  
84569,179.3949,398.8096,-29.4506,1.038,932.23413,-2.7,5.51,1,1428.83,2,2.02,31.19,7.718,-17.18,-11.946,22.303,99518,HIP99518 HD192004 Gli 19Vul 
78744,3.1064,24.1095,9.4912,0.86,3.30483,3.43,5.51,1,85.07,1,38.32,1.33,-27.444,-12.077,11.731,32.197,92549,HIP92549 HD175225 Gli  
44811,-19.3692,-9.9203,39.9066,0.119,10.02662,2.22,5.51,1,148.18,1,22,3.64,-22.252,-17.821,2.951,28.661,52422,HIP52422 HD92769 Gli 40LMi 
5819,-9.262,4.2867,-34.8333,0.266,6.39377,2.71,5.51,1,118.33,1,27.55,2.69,-4.968,0.369,-8.423,9.786,6748,HIP6748 HD8829 Gli 47Cet 
